Date,Close,Volume,Volatility,Monthly Return,Monthly Std Dev,MarketCap
2000-05-31 00:00:00-04:00,63.26127243041992,1000,,,0.008491201531245413,89174155264.0
2000-06-30 00:00:00-04:00,66.70442962646484,18600,3.5240101300737856,0.054427567827251666,0.013190438824403078,94027687648.06923
2000-07-31 00:00:00-04:00,64.09070587158203,20000,8.83897125849515,-0.0391836609580396,0.0180850483097713,90343338614.59883
2000-08-31 00:00:00-04:00,70.1492691040039,6200,7.86789259229704,0.09453107357814661,0.009057042547191887,98883591404.47089
2000-09-30 00:00:00-04:00,63.644020080566406,7800,9.203657416910584,,,89713682799.09082
2000-10-31 00:00:00-05:00,60.28229904174805,12100,7.385684165990001,-0.0528206897452862,0.023747998457452003,84974944194.05304
2000-11-30 00:00:00-05:00,51.35380172729492,246600,13.751627610484151,-0.14811142667717037,0.020993739265010018,72389183977.6589
2000-12-31 00:00:00-05:00,49.93645477294922,289800,12.05567662963703,,,70391267835.38092
2001-01-31 00:00:00-05:00,53.587520599365234,9300,9.845030382447193,0.07311423774508352,0.030936477407856457,75537871727.0748
2001-02-28 00:00:00-05:00,44.075439453125,21200,13.81125309767731,-0.17750552815001686,0.017299757687708046,62129481910.83216
2001-03-31 00:00:00-05:00,39.23857879638672,222700,9.879125101033639,,,55311361651.415665
2001-04-30 00:00:00-04:00,44.31159591674805,31500,12.80009898043502,0.12928646439224445,0.03212962428559423,62462372040.047966
2001-05-31 00:00:00-04:00,43.73933029174805,18400,5.234118895095455,-0.012914579426910322,0.018645711852361625,61655696775.14354
2001-06-30 00:00:00-04:00,43.166893005371094,85600,6.017681384012338,,,60848779533.470505
2001-07-31 00:00:00-04:00,41.59648513793945,35300,3.530788450337419,-0.03637991428375997,0.01636151206599477,58635106149.77143
2001-08-31 00:00:00-04:00,38.192630767822266,16200,4.5115834361464,-0.081830336357256,0.011233601151363933,53836975691.19223
2001-09-30 00:00:00-04:00,34.42519760131836,99500,12.083369235346932,,,48526338436.68431
2001-10-31 00:00:00-05:00,36.25337219238281,110600,3.260716577699398,0.05310571088760985,0.014775307802854784,51103364136.137184
2001-11-30 00:00:00-05:00,39.616764068603516,122500,4.044483099532461,0.09277459372254993,0.01160093719353353,55844457981.72283
2001-12-31 00:00:00-05:00,39.527103424072266,301100,2.277876264228872,-0.0022631995984322417,0.012269218001521115,55718070826.843925
2002-01-31 00:00:00-05:00,38.76666259765625,53400,3.3444320641361474,-0.01923846577518007,0.010199034229102122,54646140628.18264
2002-02-28 00:00:00-05:00,37.36220932006836,38400,2.7138595268382475,-0.03622837725713335,0.013350028439284008,52666399629.85847
2002-03-31 00:00:00-05:00,38.589012145996094,197100,2.608102757732675,,,54395721558.972694
2002-04-30 00:00:00-04:00,35.37260818481445,42800,4.042801248680274,-0.08335025392753848,0.012432904546295507,49861824354.46064
2002-05-31 00:00:00-04:00,34.448081970214844,75500,3.163771329532718,-0.026136783857417356,0.018529035942105067,48558596628.57159
2002-06-30 00:00:00-04:00,31.274477005004883,373600,4.791793639788255,,,44085029609.73703
2002-07-31 00:00:00-04:00,29.632949829101562,64600,6.149679516739394,-0.0524877578493359,0.029158456764582116,41771105250.80035
2002-08-31 00:00:00-04:00,29.60181999206543,129700,5.416830662073213,,,41727224108.12722
2002-09-30 00:00:00-04:00,26.716264724731445,1660200,4.42760405936994,-0.09747898163381297,0.01660132818627535,37659696795.66109
2002-10-31 00:00:00-05:00,28.968589782714844,652700,6.174443146263498,0.0843053877924187,0.0218591392711228,40834612138.1642
2002-11-30 00:00:00-05:00,30.62862777709961,169800,2.638688903091541,,,43174629658.64997
2002-12-31 00:00:00-05:00,28.416757583618164,1010700,2.767508834913597,-0.07221577830970327,0.011314398480411568,40056740174.61736
2003-01-31 00:00:00-05:00,27.713375091552734,470700,4.064753841097893,-0.02475238387052714,0.014959641377556595,39065240365.21327
2003-02-28 00:00:00-05:00,27.64303207397461,304500,1.620044094660391,-0.002538233518860178,0.013852919991572458,38966083662.69595
2003-03-31 00:00:00-05:00,28.077232360839844,247900,4.664102408859689,0.015707404517105283,0.018453768801728897,39578139701.233284
2003-04-30 00:00:00-04:00,30.270166397094727,194100,2.6691628305307433,0.07810363956361432,0.012689639379434558,42669336459.056786
2003-05-31 00:00:00-04:00,31.852205276489258,97400,2.009216408560138,,,44899405113.144966
2003-06-30 00:00:00-04:00,32.21653747558594,137500,2.1502363131534565,0.011438209566155155,0.010908211367006041,45412973918.22482
2003-07-31 00:00:00-04:00,33.01704788208008,140200,1.4159709178032078,0.02484781013790749,0.010665884730544079,46541386871.94261
2003-08-31 00:00:00-04:00,33.80971145629883,457400,2.4504286036316136,,,47658738798.7039
2003-09-30 00:00:00-04:00,33.5061149597168,209000,2.081474973909258,-0.008979564850012056,0.010398068139946908,47230784062.99116
2003-10-31 00:00:00-05:00,35.298561096191406,262200,1.2255742605446325,0.05349608985194498,0.008394178297653855,49757446331.00274
2003-11-30 00:00:00-05:00,35.62876510620117,431600,1.3168681764580812,,,50222907465.85097
2003-12-31 00:00:00-05:00,36.97791290283203,568400,2.186127461733879,0.03786681330687047,0.006936209638309724,52124688926.58858
2004-01-31 00:00:00-05:00,37.791748046875,642700,1.9449781984332248,,,53271884654.8125
2004-02-29 00:00:00-05:00,38.012977600097656,442300,1.182855266691256,,,53583733559.68176
2004-03-31 00:00:00-05:00,37.282283782958984,226200,3.123949394097391,-0.019222219969866172,0.00951256610233984,52553735246.390854
2004-04-30 00:00:00-04:00,36.86277770996094,169000,1.6010469123916697,-0.011252155995599034,0.007670283864776846,51962392419.247055
2004-05-31 00:00:00-04:00,37.583091735839844,160700,1.8154711108506776,,,52977759203.928986
2004-06-30 00:00:00-04:00,37.93281936645508,1630000,1.0327902946257184,0.009305451320326785,0.006871898153668291,53470741163.26113
2004-07-31 00:00:00-04:00,35.94302749633789,361600,2.967995127528737,,,50665897024.787056
2004-08-31 00:00:00-04:00,35.5545768737793,125600,2.5269140033443107,-0.010807398530860324,0.009438745267876464,50118330483.71666
2004-09-30 00:00:00-04:00,35.9122200012207,265000,1.3824168650203845,0.010058989837259391,0.0068262408348647415,50622470260.71277
2004-10-31 00:00:00-04:00,36.40483093261719,466400,2.2275510030584864,,,51316862927.71784
2004-11-30 00:00:00-05:00,37.8429069519043,729700,2.372811520579461,0.03950234027865385,0.006136302613388896,53343999109.1216
2004-12-31 00:00:00-05:00,39.25507736206055,1528700,1.4480893903968137,0.03731664726367412,0.005620348375744635,55334618307.51042
2005-01-31 00:00:00-05:00,37.92128372192383,1177500,2.225812562956468,-0.03397760824248963,0.007370731835541111,53454480324.41013
2005-02-28 00:00:00-05:00,38.37653350830078,561400,1.329767233065184,0.012005125926519034,0.0071794419980600235,54096208092.04132
2005-03-31 00:00:00-05:00,37.5447998046875,1734900,2.5551830488493628,-0.02167297636284371,0.006178689192678842,52923782252.743034
2005-04-30 00:00:00-04:00,36.85590362548828,1193200,2.2368978840306495,,,51952702593.97936
2005-05-31 00:00:00-04:00,38.69829559326172,381800,2.9061820016495847,0.0499890597309709,0.005039756304505494,54549769347.13517
2005-06-30 00:00:00-04:00,38.51456832885742,2341000,1.1652284023929151,-0.004747683627603694,0.005894673021391379,54290784300.316216
2005-07-31 00:00:00-04:00,40.472373962402344,453400,3.047697319608727,,,57050540100.90484
2005-08-31 00:00:00-04:00,39.87861633300781,597200,1.6377978858124638,-0.014670689442287554,0.005774613011013208,56213569344.569695
2005-09-30 00:00:00-04:00,40.06365203857422,1172700,1.774689754450598,0.004639973062787739,0.005747947836941437,56474398792.091644
2005-10-31 00:00:00-05:00,39.50886535644531,1598800,1.8142444820437047,-0.013847631304174324,0.008617699327697974,55692362139.49386
