Date,Close,Volume,Volatility,Monthly Return,Monthly Std Dev,MarketCap
2006-04-30 00:00:00-04:00,556.9600219726562,108513,,,,1391030528.0
2006-05-31 00:00:00-04:00,541.8400268554688,58963,,-0.02714736160709541,0.018734089270253378,1353267719.249875
2006-06-30 00:00:00-04:00,558.1599731445312,32425,,0.030119491879871285,0.013658011465002782,1394027455.3311136
2006-07-31 00:00:00-04:00,556.1599731445312,60813,,-0.0035832021216650745,0.0135072125237627,1389032373.1955118
2006-08-31 00:00:00-04:00,518.4000244140625,90200,,-0.06789404227883178,0.013889268420252517,1294725350.5231097
2006-09-30 00:00:00-04:00,456.0,114363,,,,1138878726.9172099
2006-10-31 00:00:00-05:00,416.79998779296875,480038,,-0.08596493905050717,0.019836675750093832,1040975086.5718528
2006-11-30 00:00:00-05:00,436.6400146484375,274188,,0.04760083358093481,0.016609784871765714,1090526368.4296587
2006-12-31 00:00:00-05:00,412.79998779296875,133250,,,,1030984922.3006493
2007-01-31 00:00:00-05:00,385.9200134277344,738713,,-0.06511621889561559,0.028068316580702576,963851082.4220409
2007-02-28 00:00:00-05:00,409.44000244140625,414150,,0.06094524304341653,0.018857043329760115,1022593220.8979124
2007-03-31 00:00:00-04:00,426.79998779296875,708725,,,,1065950497.2498618
2007-04-30 00:00:00-04:00,409.9200134277344,226950,1084.9688736447345,-0.03955008164953955,0.015661496046733395,1023792068.0492625
2007-05-31 00:00:00-04:00,391.67999267578125,480650,1035.3351789062874,-0.044496536286264265,0.01486537925294432,978236867.143719
2007-06-30 00:00:00-04:00,424.0,423888,952.6231287742938,,,1058957412.7475811
2007-07-31 00:00:00-04:00,468.239990234375,283850,745.3806971778463,0.104339599609375,0.014721750003400936,1169448605.1970434
2007-08-31 00:00:00-04:00,446.239990234375,128575,450.4758673866476,-0.04698445339747259,0.015597804023525038,1114502701.7054236
2007-09-30 00:00:00-04:00,500.3999938964844,334713,471.95222074276177,,,1249769535.0837889
2007-10-31 00:00:00-04:00,586.1599731445312,795050,699.2599942696605,0.17138285430472577,0.02160843061790418,1463958605.2295387
2007-11-30 00:00:00-05:00,559.280029296875,726613,1002.8395112956392,-0.045857692574017506,0.020651691988755754,1396824841.5698354
2007-12-31 00:00:00-05:00,606.0800170898438,316713,1162.848388515863,0.08367898966785114,0.01869845136101703,1513709733.0553553
2008-01-31 00:00:00-05:00,578.7999877929688,318013,1226.5254640967612,-0.04501060673120838,0.015404743246680721,1445576739.5555983
2008-02-29 00:00:00-05:00,643.3599853515625,389638,1302.2773139725243,0.11154111769208641,0.020815435181375633,1606817984.795312
2008-03-31 00:00:00-04:00,650.8800048828125,975513,1449.3140566990471,0.011688665292325817,0.024759761977291607,1625599542.405274
2008-04-30 00:00:00-04:00,740.0,1191338,1650.0825158753607,0.13692231202160388,0.014734278011743948,1848180390.1726654
2008-05-31 00:00:00-04:00,824.47998046875,1348750,1894.8121443796767,,,2059172610.8003862
2008-06-30 00:00:00-04:00,909.280029296875,1493850,2132.1702049703763,0.1028527688203087,0.028852978156540084,2270964215.30015
2008-07-31 00:00:00-04:00,799.9199829101562,1724700,2259.8259522317103,-0.12027103077506751,0.026305893501786977,1997833008.2727084
2008-08-31 00:00:00-04:00,742.9600219726562,1099300,2056.0554586599087,,,1855573166.6109674
2008-09-30 00:00:00-04:00,656.0800170898438,837438,1848.0974663206769,-0.11693765789999666,0.03958324411422785,1638586786.4454002
2008-10-31 00:00:00-04:00,444.7200012207031,1220550,1923.3929058856465,-0.3221558504504748,0.03755221147137017,1110706466.7211719
2008-11-30 00:00:00-05:00,336.7200012207031,569463,2309.674580779148,,,840972031.3986748
2008-12-31 00:00:00-05:00,264.79998779296875,6101900,2901.8044022653366,-0.2135899654520208,0.04803026531512657,661348844.2661161
2009-01-31 00:00:00-05:00,233.75999450683594,3308238,3349.2424729996865,,,583825186.2897353
2009-02-28 00:00:00-05:00,216.39999389648438,3854925,3759.0311919127244,,,540467871.8283336
2009-03-31 00:00:00-04:00,232.39999389648438,1942738,4051.6705945806793,0.07393715550497504,0.04550871761953126,580428528.9131479
2009-04-30 00:00:00-04:00,229.0399932861328,1427000,4173.6838395294735,-0.014457834331304542,0.03320275607436214,572036789.4009588
2009-05-31 00:00:00-04:00,291.20001220703125,2065525,4035.968806733935,,,727283989.4311837
2009-06-30 00:00:00-04:00,303.44000244140625,1683138,3553.1985285596816,0.042032931735156875,0.02309376680195501,757853867.7110171
2009-07-31 00:00:00-04:00,294.4800109863281,1827663,2805.3696471755306,-0.029528049640746623,0.029305304760664102,735475921.0848143
2009-08-31 00:00:00-04:00,288.3999938964844,1427213,2091.1602755877493,-0.020646620697545526,0.022970482840490445,720290828.7099983
2009-09-30 00:00:00-04:00,289.5199890136719,3105975,1303.370802134331,0.0038834782971233217,0.02767319873872989,723088062.5109105
2009-10-31 00:00:00-04:00,314.55999755859375,1623113,730.759647174725,,,785626512.1899383
2009-11-30 00:00:00-05:00,313.20001220703125,1947863,571.9891592001834,-0.004323452956885188,0.018214310507309373,782229892.9228034
2009-12-31 00:00:00-05:00,314.239990234375,719763,573.9982111096891,0.003320491656482849,0.015155462269567006,784827280.755705
2010-01-31 00:00:00-05:00,285.1199951171875,1794850,580.1960816457539,,,712098897.0563675
2010-02-28 00:00:00-05:00,310.55999755859375,1138288,493.7940517815102,,,775636347.9187348
2010-03-31 00:00:00-04:00,322.32000732421875,1678563,418.5439853448859,0.03786711056824443,0.01336717749218142,805007455.2661229
2010-04-30 00:00:00-04:00,330.6400146484375,1681200,324.09407966403893,0.02581287892516615,0.015072324912599475,825787015.2427634
