Date,Close,Volume,MarketCap,Monthly Return,Monthly Std Dev
2009-01-31 00:00:00-05:00,17.74968719482422,278390800,0.0,,0.03134400274636891
2009-02-28 00:00:00-05:00,14.393728256225586,399424800,0.0,-0.18907144119008612,0.03019054097483591
2009-03-31 00:00:00-04:00,15.586771011352539,365733300,0.0,0.08288629143814341,0.03627826508689937
2009-04-30 00:00:00-04:00,18.79681396484375,356457800,0.0,0.20594662943038,0.03388652099683466
2009-05-31 00:00:00-04:00,20.788074493408203,329523500,0.0,0.10593606620189822,0.03392382641197746
2009-06-30 00:00:00-04:00,20.024187088012695,230511000,0.0,-0.036746424284641366,0.017290983015838493
2009-07-31 00:00:00-04:00,21.560546875,281638600,0.0,0.07672520138942529,0.02345210512463843
2009-08-31 00:00:00-04:00,22.35018539428711,242643100,0.0,0.036624234249026166,0.019337361171064493
2009-09-30 00:00:00-04:00,23.5689754486084,284735300,0.0,0.0545315411402727,0.01719007218471934
2009-10-31 00:00:00-04:00,23.491731643676758,237933500,0.0,-0.0032773509862602523,0.016578294441722277
2009-11-30 00:00:00-05:00,25.937889099121094,241033300,0.0,0.1041284436817056,0.015915476255975548
2009-12-31 00:00:00-05:00,27.99945068359375,237870600,0.0,0.07948070009068364,0.011619773127514688
2010-01-31 00:00:00-05:00,25.65531349182129,232174700,0.0,-0.08372082789274171,0.010463216622623991
2010-02-28 00:00:00-05:00,27.12257194519043,230552400,0.0,0.057191211241168105,0.012735610863627731
2010-03-31 00:00:00-04:00,30.308866500854492,306740800,0.0,0.11747759622881482,0.009413531503483312
2010-04-30 00:00:00-04:00,31.98448371887207,237911900,0.0,0.0552847206598881,0.011314036759712615
2010-05-31 00:00:00-04:00,29.015247344970703,381609800,0.0,-0.09283365021613288,0.026689886947271816
2010-06-30 00:00:00-04:00,27.34830665588379,288582900,0.0,-0.05745050763373383,0.019169922799158152
2010-07-31 00:00:00-04:00,29.249662399291992,227267000,0.0,0.06952371009044311,0.01564255753738938
2010-08-31 00:00:00-04:00,28.25122833251953,225905800,0.0,-0.034134891990979965,0.013810847317974799
2010-09-30 00:00:00-04:00,28.737422943115234,214082100,0.0,0.017209680403030614,0.013733787464353388
2010-10-31 00:00:00-04:00,31.368074417114258,235383500,0.0,0.09154096660672417,0.009673854130964625
2010-11-30 00:00:00-05:00,31.69798469543457,277550300,0.0,0.01051739019530995,0.016697648907168874
2010-12-31 00:00:00-05:00,32.922393798828125,157233100,0.0,0.0386273485572699,0.007418017468439133
2011-01-31 00:00:00-05:00,34.11606216430664,196560600,0.0,0.036257034429890256,0.01116940349542625
2011-02-28 00:00:00-05:00,38.390438079833984,248538800,0.0,0.1252892521693003,0.015654702180225546
2011-03-31 00:00:00-04:00,37.81993865966797,213021500,0.0,-0.014860456110962983,0.01305940516283182
2011-04-30 00:00:00-04:00,37.828712463378906,147489900,0.0,0.0002319888403281567,0.008319153549505008
2011-05-31 00:00:00-04:00,36.53850555419922,219206400,0.0,-0.034106550954614345,0.01425814723138081
2011-06-30 00:00:00-04:00,34.26526641845703,235019900,0.0,-0.062214890873689144,0.011864249982728727
2011-07-31 00:00:00-04:00,33.89664077758789,217774800,0.0,-0.010757997219907223,0.01414200435643099
2011-08-31 00:00:00-04:00,29.89434051513672,491399200,0.0,-0.11807365481176091,0.03227547068593786
2011-09-30 00:00:00-04:00,26.471324920654297,278302800,0.0,-0.1145038002343357,0.022754879366677177
2011-10-31 00:00:00-04:00,30.614051818847656,237605600,0.0,0.156498660743686,0.027293808915143953
2011-11-30 00:00:00-05:00,31.465412139892578,302233800,0.0,0.027809462337186508,0.027135848997129248
2011-12-31 00:00:00-05:00,33.4663200378418,191766800,0.0,0.06359070998508942,0.015706661486161053
2012-01-31 00:00:00-05:00,34.71573257446289,211135700,0.0,0.037333430601522055,0.010531514339940295
2012-02-29 00:00:00-05:00,37.47334671020508,202164000,0.0,0.07943413349631312,0.009101937028617054
2012-03-31 00:00:00-04:00,39.070804595947266,190630500,0.0,0.04262917582717951,0.012507414186316014
2012-04-30 00:00:00-04:00,38.47288513183594,136072000,0.0,-0.015303484796249878,0.013006385812069593
2012-05-31 00:00:00-04:00,40.79322052001953,235329800,0.0,0.06031092755930434,0.01158492021687534
2012-06-30 00:00:00-04:00,43.28310775756836,202963900,0.0,0.061036790079540326,0.011771010855076912
2012-07-31 00:00:00-04:00,43.854270935058594,177535700,0.0,0.013195983539106226,0.01214918253099727
2012-08-31 00:00:00-04:00,44.14876937866211,175338200,0.0,0.0067153879730350585,0.008035287670546122
2012-09-30 00:00:00-04:00,46.65651321411133,162824600,0.0,0.05680212315637623,0.010063824600197323
2012-10-31 00:00:00-04:00,43.8364143371582,159711500,0.0,-0.060443841227727724,0.010995246914571342
2012-11-30 00:00:00-05:00,44.318336486816406,218866700,0.0,0.010993648931949762,0.016019086041778412
2012-12-31 00:00:00-05:00,45.11669158935547,159328600,0.0,0.01801410354778432,0.009947197142071165
2013-01-31 00:00:00-05:00,48.82279968261719,186436300,0.0,0.0821449437603734,0.011222857996556111
2013-02-28 00:00:00-05:00,49.46616744995117,183387500,0.0,0.013177609057987816,0.00884815128470164
2013-03-31 00:00:00-04:00,51.468727111816406,135853800,0.0,0.04048342059027288,0.009309587849416627
2013-04-30 00:00:00-04:00,56.94181823730469,181634900,0.0,0.10633818694598629,0.01321117536286364
2013-05-31 00:00:00-04:00,57.1592903137207,202249600,0.0,0.003819197966417276,0.01154306844889589
2013-06-30 00:00:00-04:00,57.222721099853516,151203100,0.0,0.0011097196236109497,0.015300708876152464
2013-07-31 00:00:00-04:00,58.581932067871094,132449900,0.0,0.02375299429829214,0.010028030004468433
2013-08-31 00:00:00-04:00,55.12047576904297,161728900,0.0,-0.05908743833880037,0.010495590087690857
2013-09-30 00:00:00-04:00,58.43695068359375,207271000,0.0,0.06016774834177685,0.011217225363581912
2013-10-31 00:00:00-04:00,62.1521110534668,149885600,0.0,0.06357553442493513,0.011440177019967138
2013-11-30 00:00:00-05:00,63.91907501220703,127300800,0.0,0.028429669222662213,0.011523502483822052
2013-12-31 00:00:00-05:00,70.08374786376953,139787700,0.0,0.09644496342265896,0.010512206043726177
2014-01-31 00:00:00-05:00,66.6070785522461,144225600,0.0,-0.04960735430818386,0.013573074162792994
2014-02-28 00:00:00-05:00,74.12915802001953,159959800,0.0,0.1129321332097335,0.016538137416283436
2014-03-31 00:00:00-04:00,73.45032501220703,147818100,0.0,-0.009157435831514182,0.012480515632553741
2014-04-30 00:00:00-04:00,72.78069305419922,141470400,0.0,-0.009116800475648335,0.013384086923712308
2014-05-31 00:00:00-04:00,77.0645980834961,135289000,0.0,0.05886045940929252,0.007864239416940644
2014-06-30 00:00:00-04:00,78.65156555175781,129981800,0.0,0.020592691167250488,0.007709091341327407
