Date,Close,Volume,Volatility,Monthly Return,Monthly Std Dev,MarketCap
2004-11-30 00:00:00-05:00,45.119998931884766,3857200,,,0.0056728705720564656,59081826304.0
2004-12-31 00:00:00-05:00,43.79999923706055,531600,,-0.029255313077842793,0.009541294624141149,57353368978.265755
2005-01-31 00:00:00-05:00,42.220001220703125,1692400,,-0.03607301470043256,0.007961140033417026,55284460055.99344
2005-02-28 00:00:00-05:00,43.529998779296875,755300,,0.03102789011648288,0.006940185472345038,56999820207.75989
2005-03-31 00:00:00-05:00,42.81999969482422,1363200,,-0.01631056982272039,0.007335052256244635,56070120660.378716
2005-04-30 00:00:00-04:00,43.349998474121094,3736700,,,,56764121027.422646
2005-05-31 00:00:00-04:00,41.650001525878906,3198900,,-0.03921561725675826,0.005026419760391676,54538080983.29494
2005-06-30 00:00:00-04:00,43.439998626708984,1087500,,0.042977119693930366,0.006201554507501073,56881970617.59127
2005-07-31 00:00:00-04:00,42.81999969482422,1185100,,,,56070120660.378716
2005-08-31 00:00:00-04:00,43.400001525878906,2416500,,0.01354511525428137,0.00751738212580443,56829596907.045006
2005-09-30 00:00:00-04:00,46.70000076293945,1194400,,0.07603684610685546,0.008537649057464175,61150740221.380615
2005-10-31 00:00:00-05:00,46.400001525878906,2327500,,-0.006423966427397176,0.009019522055114672,60757909919.18798
2005-11-30 00:00:00-05:00,49.099998474121094,1833400,29.860385059202713,0.05818958748818792,0.009445086462592522,64293387634.030014
2005-12-31 00:00:00-05:00,51.58000183105469,2635900,42.750808735560035,,,67540797453.09684
2006-01-31 00:00:00-05:00,56.70000076293945,5011700,61.02119807561813,0.09926325610950593,0.01471696192218521,74245116928.52386
2006-02-28 00:00:00-05:00,56.06999969482422,3425900,71.9120300380807,-0.011111129799614039,0.01595844696513874,73420169797.3435
2006-03-31 00:00:00-05:00,58.099998474121094,5076400,81.1751300897202,0.03620472249591011,0.011343832829183017,76078326670.45894
2006-04-30 00:00:00-04:00,65.08999633789062,8378000,96.06679231403996,,,85231293191.49141
2006-05-31 00:00:00-04:00,64.2300033569336,7573300,120.24497455631965,-0.013212367941959902,0.01921737730665699,84105185985.67638
2006-06-30 00:00:00-04:00,61.22999954223633,7773800,118.91268452959378,-0.046707203143457665,0.02253372850843559,80176867978.4251
2006-07-31 00:00:00-04:00,63.15999984741211,3420200,117.00801050929378,0.031520501708389936,0.014892622957067683,82704083082.5124
2006-08-31 00:00:00-04:00,62.290000915527344,4842300,110.16731512135438,-0.013774523970655372,0.011408931683025838,81564873707.62126
2006-09-30 00:00:00-04:00,59.470001220703125,3201000,99.97486477249197,,,77872259875.81554
2006-10-31 00:00:00-05:00,60.2400016784668,4603000,86.88960816738513,0.012947712156690105,0.012160650852035678,78880527481.67856
2006-11-30 00:00:00-05:00,64.38999938964844,6362700,72.59794237758412,0.06889106234313203,0.011177239123757695,84314690818.07803
2006-12-31 00:00:00-05:00,63.209999084472656,2117200,61.997646759198275,,,82769553967.02646
